year,pct,sex,race,stopped,arrested,frisked,searched,summoned,contrabn,weapnfnd,pf_weapn,pf_hcuff,cs_objcs,cs_descr,cs_casng,cs_lkout,cs_cloth,cs_drgtr,cs_furtv,cs_vcrim,cs_bulge,rf_vcrim,rf_othsw,rf_attir,rf_vcact,rf_rfcmp,rf_verbl,rf_knowl,rf_furtv,rf_bulge
2003,28,F,W,5,0,0,0,3,0,0,0,0,1,0,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0
2003,28,M,A,3,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2003,28,M,B,1296,101,766,134,65,50,20,53,59,19,304,159,192,10,282,464,175,103,250,201,62,137,231,6,25,407,101
2003,28,M,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,28,M,P,60,4,28,7,3,2,0,2,4,0,13,10,8,2,11,20,10,3,7,8,2,9,9,1,0,19,4
2003,28,M,Q,129,7,71,12,8,6,1,7,14,2,24,8,13,3,22,48,14,15,24,24,8,12,27,3,3,38,12
2003,28,M,W,29,0,12,0,2,0,0,2,0,0,7,2,3,0,7,8,2,1,4,3,2,0,1,0,0,6,2
2003,30,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,30,F,B,35,2,19,5,2,1,1,2,6,0,14,0,1,0,10,6,1,1,4,4,1,1,4,2,2,5,2
2003,30,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,30,F,P,11,2,7,3,1,1,1,1,3,0,1,0,0,0,1,2,1,0,0,1,0,0,3,0,0,5,0
2003,30,F,Q,22,3,11,3,0,1,0,2,5,0,3,0,2,0,6,0,0,2,0,4,1,0,0,0,1,3,2
2003,30,F,W,7,0,4,2,0,0,0,0,1,0,1,0,0,0,4,3,2,0,1,2,1,0,0,0,0,3,0
2003,30,M,A,4,0,3,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0
2003,30,M,B,447,62,340,75,32,25,12,10,47,11,183,25,23,1,62,127,15,49,91,128,20,15,70,1,6,140,60
2003,30,M,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,30,M,P,198,11,161,19,9,1,4,17,13,2,79,11,21,4,25,48,16,21,43,56,14,10,26,1,3,77,24
2003,30,M,Q,293,39,207,58,18,13,16,26,20,1,104,19,22,6,34,74,12,39,54,81,15,18,36,3,4,82,28
2003,30,M,W,50,3,36,3,3,0,2,1,1,0,7,3,3,1,18,19,4,8,6,6,1,4,8,0,0,23,6
2003,32,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,32,F,B,115,19,30,14,11,11,3,1,11,2,19,3,11,8,25,17,2,4,3,7,5,2,10,2,1,6,5
2003,32,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,32,F,P,11,0,2,1,1,0,0,0,0,0,3,1,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0
2003,32,F,Q,27,1,1,1,0,2,0,2,0,0,0,0,0,0,13,4,1,0,0,1,0,0,0,0,0,0,0
2003,32,F,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2003,32,M,A,4,0,2,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,1,1,0,1,0,0,1,0
2003,32,M,B,1397,130,835,161,88,38,52,21,113,35,331,77,99,43,187,417,84,197,195,226,92,64,176,13,21,383,174
2003,32,M,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,32,M,P,54,7,32,6,3,2,4,2,4,0,10,3,1,3,4,18,3,5,6,8,1,3,7,2,3,16,4
2003,32,M,Q,157,13,94,18,9,3,4,2,8,4,30,12,14,4,24,49,12,19,14,19,14,13,30,2,3,44,17
2003,32,M,W,28,4,17,5,2,2,1,1,4,1,1,5,4,3,4,9,3,1,1,3,3,2,4,0,0,8,4
2003,33,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,33,F,B,30,12,17,5,1,2,0,2,8,1,10,3,4,0,5,6,4,0,6,7,1,2,1,0,1,4,1
2003,33,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,33,F,P,13,6,8,1,1,3,0,0,4,1,4,2,1,1,3,4,2,0,0,4,1,1,1,0,0,4,0
2003,33,F,Q,41,10,13,4,2,5,1,2,2,2,13,4,7,5,10,6,5,1,2,6,0,0,2,0,2,5,1
2003,33,F,W,11,4,7,2,4,1,0,0,4,0,4,0,0,1,3,3,0,0,0,5,0,0,0,0,0,2,1
2003,33,M,A,16,4,13,1,2,2,0,0,5,0,2,3,1,1,6,8,0,0,1,3,0,2,2,0,0,8,2
2003,33,M,B,470,95,270,57,33,34,18,8,30,29,142,77,40,10,95,145,31,49,61,86,23,28,43,4,11,133,36
2003,33,M,I,9,1,8,1,0,3,0,0,1,0,1,1,0,1,1,6,4,3,3,1,3,5,1,0,0,6,1
2003,33,M,P,429,92,288,53,33,43,8,16,60,16,156,50,54,26,99,135,40,40,75,74,40,46,43,3,21,131,31
2003,33,M,Q,769,118,472,74,46,58,12,22,56,25,248,89,109,27,178,194,45,79,116,152,39,44,62,8,21,189,60
2003,33,M,W,102,26,51,13,10,9,0,1,8,6,21,13,7,0,23,34,10,12,6,21,4,3,10,2,0,25,9
2003,34,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,34,F,B,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2003,34,F,I,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2003,34,F,P,12,2,4,1,3,0,0,1,2,0,3,3,2,0,3,0,0,0,0,2,2,0,0,0,0,2,0
2003,34,F,Q,23,1,7,2,4,0,0,0,1,0,4,0,3,0,6,5,0,0,0,1,2,0,0,0,1,5,1
2003,34,F,W,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2003,34,M,A,8,0,6,1,1,0,2,2,0,0,0,0,0,3,5,3,0,1,0,1,2,0,0,0,0,4,1
2003,34,M,B,183,16,131,21,19,12,5,2,16,0,33,24,11,1,40,60,17,21,25,36,18,9,21,0,1,58,24
2003,34,M,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,34,M,P,598,46,451,75,95,14,25,13,35,20,198,68,83,24,165,186,26,55,75,103,102,30,65,9,11,219,60
2003,34,M,Q,722,44,485,67,87,22,20,21,39,14,166,65,77,22,156,231,49,88,79,114,76,46,64,0,9,228,83
2003,34,M,W,49,3,28,5,1,1,0,1,2,1,13,8,2,1,2,11,3,4,3,11,7,1,5,0,1,5,6
2003,40,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,40,F,B,129,15,39,9,11,8,1,1,11,0,14,2,9,0,19,17,2,2,7,12,3,2,6,1,0,17,1
2003,40,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,40,F,P,28,3,4,2,1,1,0,0,0,0,2,0,1,0,4,2,2,1,0,2,1,1,0,0,0,1,0
2003,40,F,Q,104,5,23,4,5,4,2,1,4,2,13,3,5,0,9,12,3,2,2,6,3,2,1,2,2,12,3
2003,40,F,W,6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2003,40,M,A,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2003,40,M,B,1617,104,870,114,102,25,31,24,78,29,321,97,103,33,123,354,72,206,223,279,86,61,141,9,22,354,173
2003,40,M,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,40,M,P,407,20,204,28,28,4,8,2,16,7,79,24,23,6,37,89,8,53,31,53,23,9,34,6,7,82,52
2003,40,M,Q,1248,75,689,83,87,15,24,18,71,31,295,82,71,31,135,247,59,149,163,211,64,40,110,8,27,271,120
2003,40,M,W,57,5,18,3,3,2,0,2,1,6,11,7,5,0,5,13,2,5,1,9,6,0,2,0,0,7,3
2003,41,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,41,F,B,54,16,26,12,5,3,0,7,11,0,12,3,4,1,8,7,1,0,3,7,6,2,5,2,1,11,1
2003,41,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,41,F,P,8,2,1,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0
2003,41,F,Q,67,14,19,14,9,4,0,1,8,0,0,6,2,0,7,9,4,0,1,8,3,1,7,0,0,7,3
2003,41,F,W,14,3,6,3,0,0,0,0,2,0,2,1,0,0,0,2,0,0,0,2,0,1,1,0,1,3,0
2003,41,M,A,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2003,41,M,B,622,77,325,79,31,21,5,20,34,18,147,32,44,13,64,139,38,35,50,79,31,38,44,0,11,166,31
2003,41,M,I,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,41,M,P,223,31,138,37,22,8,7,8,16,5,54,17,20,4,27,55,19,11,23,32,14,18,17,1,4,65,12
2003,41,M,Q,901,128,459,109,49,33,12,10,61,24,145,52,64,12,124,203,24,63,73,111,58,47,48,1,16,247,56
2003,41,M,W,38,6,22,6,1,2,0,1,5,4,7,4,1,0,6,7,3,3,1,7,4,5,6,0,1,7,4
2003,42,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,F,B,51,5,16,6,3,1,0,0,10,1,16,3,4,0,6,10,0,2,2,5,0,2,0,1,1,6,3
2003,42,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,F,P,6,0,4,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1
2003,42,F,Q,27,4,11,4,1,1,0,0,0,0,4,2,1,0,2,7,0,1,0,3,0,0,0,0,0,9,0
2003,42,F,W,3,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2003,42,M,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,42,M,B,832,94,537,138,77,24,20,11,77,15,213,41,60,19,130,192,38,107,112,160,49,19,104,8,14,209,108
2003,42,M,I,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2003,42,M,P,105,16,77,19,10,5,5,3,17,4,31,9,9,1,11,16,4,10,10,27,9,2,18,2,4,26,14
2003,42,M,Q,407,43,241,62,40,14,18,11,37,9,110,33,40,3,62,101,19,45,60,69,24,10,43,7,12,94,47
2003,42,M,W,27,3,13,3,1,3,3,0,4,1,2,2,1,0,5,5,1,5,2,5,3,0,3,0,1,6,3
2003,43,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,43,F,B,63,11,28,12,3,1,2,0,6,2,8,6,7,0,6,10,1,3,4,18,0,1,4,1,1,8,2
2003,43,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,43,F,P,8,3,5,2,1,1,0,0,1,1,1,0,1,0,2,1,0,0,0,3,1,0,0,0,0,1,0
2003,43,F,Q,35,4,11,5,4,1,1,2,4,2,4,1,1,0,8,5,1,4,2,5,0,1,0,1,0,6,3
2003,43,F,W,5,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
2003,43,M,A,11,1,4,1,0,0,0,0,0,0,5,0,1,2,1,1,0,1,1,2,2,0,0,0,0,1,0
2003,43,M,B,874,113,567,130,56,29,19,26,71,14,244,76,89,24,131,185,24,113,100,219,52,25,94,7,11,202,91
2003,43,M,I,3,1,3,3,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0
2003,43,M,P,160,16,109,21,15,4,2,3,14,3,53,5,15,9,13,32,10,12,25,42,11,5,14,2,3,36,12
2003,43,M,Q,598,73,377,93,40,24,16,16,42,13,136,45,43,20,91,120,16,56,58,160,34,21,56,1,14,129,56
2003,43,M,W,52,8,35,11,4,2,3,4,6,1,10,2,1,2,7,11,3,4,4,16,3,3,1,0,1,14,6
2003,44,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,44,F,B,31,11,10,3,3,8,1,2,7,1,2,5,4,1,5,6,0,0,1,3,0,0,4,0,0,7,0
2003,44,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,44,F,P,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2003,44,F,Q,26,11,10,5,1,4,0,2,10,2,3,2,1,0,4,2,0,0,2,5,0,0,4,0,0,3,0
2003,44,F,W,4,1,1,0,1,0,1,0,1,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,1,0
2003,44,M,A,4,1,1,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2003,44,M,B,720,161,496,126,50,36,22,11,107,26,136,74,65,8,113,216,19,129,90,165,32,18,112,5,15,229,116
2003,44,M,I,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,44,M,P,157,32,111,23,13,14,1,4,25,10,23,37,21,4,9,56,6,31,35,24,5,7,36,1,2,58,20
2003,44,M,Q,440,96,284,75,41,35,22,14,67,34,87,47,38,4,48,109,12,70,37,108,27,15,54,6,8,111,71
2003,44,M,W,37,8,21,7,1,4,4,0,6,1,5,4,3,0,10,10,0,4,3,4,2,0,5,0,1,10,6
2003,45,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,45,F,B,16,2,5,2,1,0,0,2,1,0,4,0,2,0,2,1,1,0,2,2,0,0,0,0,0,1,0
2003,45,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,45,F,P,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2003,45,F,Q,22,4,5,3,1,1,0,2,2,1,9,0,1,1,4,3,2,0,1,3,0,1,1,0,0,3,0
2003,45,F,W,49,9,9,5,0,3,0,0,9,2,11,4,5,0,11,12,4,1,0,5,0,0,6,1,0,1,0
2003,45,M,A,34,2,7,2,1,0,0,0,2,2,17,2,3,0,2,6,9,2,4,2,1,1,1,0,1,2,0
2003,45,M,B,223,26,108,24,12,10,2,6,30,13,94,39,26,6,23,31,43,12,40,35,13,22,29,2,3,30,10
2003,45,M,I,9,0,1,0,1,0,0,0,0,0,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2003,45,M,P,54,12,30,12,2,3,5,4,9,1,27,10,7,1,8,6,2,1,10,11,3,2,7,0,0,6,3
2003,45,M,Q,280,36,122,34,14,6,3,7,29,12,128,34,26,4,40,47,16,11,18,54,16,13,27,1,4,37,15
2003,45,M,W,326,33,118,31,21,22,7,6,26,10,111,53,44,6,41,74,26,7,18,47,17,2,30,1,0,42,16
2003,46,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,46,F,B,49,0,27,3,2,1,0,0,1,1,7,4,4,0,12,15,0,0,0,8,0,1,5,0,0,15,2
2003,46,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,46,F,P,8,2,5,3,0,3,4,2,1,0,2,0,0,0,2,0,0,0,1,3,0,0,0,0,0,1,0
2003,46,F,Q,38,2,24,8,5,1,2,1,4,0,4,1,2,1,13,8,0,2,1,8,3,0,6,0,1,9,2
2003,46,F,W,4,0,2,1,1,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0
2003,46,M,A,8,1,6,3,0,0,1,1,4,1,2,1,0,0,1,0,1,0,0,4,0,5,2,0,0,1,0
2003,46,M,B,841,54,663,103,71,32,30,27,71,20,185,47,69,15,163,332,50,118,96,172,77,43,162,6,13,370,100
2003,46,M,I,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0
2003,46,M,P,246,20,189,23,20,2,5,4,18,8,43,14,23,7,42,102,7,37,18,44,21,13,57,2,3,110,24
2003,46,M,Q,771,60,575,104,69,35,35,25,75,19,148,38,61,19,141,293,43,94,86,148,48,33,154,7,9,312,82
2003,46,M,W,40,7,27,9,6,3,4,1,5,3,6,0,3,0,7,12,2,7,2,12,3,1,6,0,0,14,4
2003,47,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,47,F,B,96,14,26,13,15,1,2,1,12,0,19,9,8,3,15,17,0,6,4,15,2,0,5,0,0,9,2
2003,47,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,47,F,P,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2003,47,F,Q,19,2,5,1,3,1,0,1,1,0,2,2,1,0,1,1,2,0,1,2,0,0,1,0,0,2,0
2003,47,F,W,15,0,0,0,3,0,0,0,0,0,1,0,1,1,6,0,0,0,0,0,0,2,0,0,0,0,0
2003,47,M,A,6,0,3,0,2,0,0,0,1,0,0,0,3,0,2,3,0,0,0,0,1,0,1,0,0,1,0
2003,47,M,B,1529,169,844,176,119,43,48,30,93,42,383,161,220,34,249,266,67,169,180,320,91,65,125,6,27,263,101
2003,47,M,I,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,47,M,P,78,6,44,5,4,2,0,8,4,3,21,11,8,3,7,18,4,5,11,16,5,4,3,0,1,14,9
2003,47,M,Q,281,30,128,33,18,8,9,9,15,14,63,20,34,8,46,57,10,24,26,51,11,7,10,2,1,43,18
2003,47,M,W,87,10,34,10,1,4,4,1,6,6,16,16,13,3,15,13,2,8,6,16,3,6,3,0,1,8,8
2003,48,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,48,F,B,18,1,14,3,2,0,1,0,1,0,9,1,0,0,2,2,1,2,2,9,0,0,3,2,0,3,1
2003,48,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,48,F,P,4,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0
2003,48,F,Q,18,1,8,2,1,0,0,0,1,0,5,1,3,3,2,2,4,1,4,3,0,2,0,0,0,1,0
2003,48,F,W,6,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0
2003,48,M,A,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1
2003,48,M,B,406,31,312,41,27,7,12,16,41,6,132,34,34,12,77,105,19,32,76,103,33,22,52,7,9,116,28
2003,48,M,I,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2003,48,M,P,112,5,91,7,6,0,2,4,3,7,40,9,15,7,12,32,9,8,26,37,11,13,18,0,3,18,8
2003,48,M,Q,447,27,357,32,21,8,13,10,27,10,162,35,41,23,78,144,33,48,72,136,34,46,56,2,26,140,35
2003,48,M,W,52,2,36,2,3,0,0,0,3,5,10,8,7,2,12,14,5,9,9,10,2,3,5,0,2,17,7
2003,49,F,A,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,49,F,B,30,1,7,2,5,1,0,2,3,1,8,4,5,1,1,6,0,0,0,3,0,0,1,0,1,2,0
2003,49,F,I,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2003,49,F,P,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2003,49,F,Q,15,5,6,0,2,3,1,2,1,1,3,3,2,0,1,3,0,1,2,2,0,0,0,0,0,2,1
2003,49,F,W,7,0,1,0,0,0,0,2,1,0,2,1,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0
2003,49,M,A,25,3,20,5,9,2,0,0,2,1,7,7,5,0,5,11,0,4,4,8,0,1,4,0,0,11,6
2003,49,M,B,613,65,434,89,93,23,30,26,63,14,223,165,160,21,72,218,35,57,75,113,43,28,69,6,20,246,48
2003,49,M,I,4,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,49,M,P,129,18,82,21,20,3,8,8,18,3,52,27,33,5,15,44,6,9,18,25,6,3,13,1,1,39,7
2003,49,M,Q,389,37,276,48,62,16,18,14,34,15,148,98,102,16,59,129,9,39,53,83,30,10,44,4,9,150,25
2003,49,M,W,197,18,126,16,30,5,2,11,12,7,64,42,39,4,22,61,16,16,20,39,13,14,19,6,3,75,14
2003,50,F,A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2003,50,F,B,22,0,4,0,2,0,0,0,2,0,3,2,1,1,2,4,0,0,2,1,0,0,0,0,0,1,1
2003,50,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,50,F,P,6,1,1,1,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2003,50,F,Q,29,2,3,0,2,1,0,1,0,0,6,7,1,0,3,2,1,1,0,0,0,0,2,1,0,2,0
2003,50,F,W,18,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2003,50,M,A,29,2,14,2,0,1,0,0,0,0,8,3,4,0,1,1,0,0,1,7,2,5,1,1,0,1,1
2003,50,M,B,502,28,275,31,24,9,8,17,17,6,205,100,41,13,62,88,13,24,84,64,22,21,58,4,16,99,44
2003,50,M,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,50,M,P,185,7,95,6,14,2,1,10,10,5,67,38,16,1,32,25,6,9,21,16,3,6,22,0,2,36,24
2003,50,M,Q,672,37,318,42,42,10,8,19,13,21,201,169,83,7,77,90,15,29,75,88,27,18,62,0,13,116,40
2003,50,M,W,194,16,90,8,9,2,1,4,11,10,48,54,17,3,17,23,10,6,23,13,12,7,26,2,3,24,8
2003,52,F,A,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,52,F,B,26,10,11,6,0,1,0,2,5,0,9,0,4,0,2,0,0,0,5,7,0,0,1,0,0,1,1
2003,52,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,52,F,P,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2003,52,F,Q,45,3,15,4,3,8,4,2,4,2,13,1,3,0,6,5,0,0,4,6,1,0,5,0,1,3,0
2003,52,F,W,11,1,5,2,0,1,0,1,2,0,1,0,0,0,3,2,0,1,1,3,0,0,2,0,0,1,0
2003,52,M,A,6,2,3,1,1,1,0,1,1,0,3,1,0,0,2,1,1,0,1,2,0,0,1,0,0,2,0
2003,52,M,B,442,43,270,54,22,10,10,17,40,14,225,30,30,8,47,68,19,20,99,102,18,15,59,5,10,74,32
2003,52,M,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,52,M,P,157,13,83,9,8,5,2,1,2,10,77,10,10,4,19,23,5,11,24,26,13,7,18,0,1,29,9
2003,52,M,Q,571,64,323,68,30,15,13,23,43,32,233,28,41,11,72,98,20,38,110,120,32,22,58,4,13,95,34
2003,52,M,W,98,9,57,6,9,4,0,3,3,8,35,7,5,2,14,17,9,3,16,21,3,2,13,2,1,20,7
2003,60,F,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,60,F,B,53,9,13,9,4,4,0,0,8,1,6,6,2,1,5,5,1,1,3,8,1,2,1,0,2,4,0
2003,60,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,60,F,P,4,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
2003,60,F,Q,38,7,9,5,3,0,0,1,2,0,7,3,3,3,3,2,3,0,0,6,1,0,0,0,0,2,1
2003,60,F,W,51,6,6,4,1,3,0,0,4,2,9,5,4,2,9,5,2,0,0,5,1,0,2,0,0,1,0
2003,60,M,A,23,1,7,2,1,1,0,0,3,0,8,1,2,0,6,4,1,0,2,2,0,0,1,0,1,1,0
2003,60,M,B,1023,89,445,102,58,22,20,17,68,22,326,108,84,14,91,194,55,67,118,154,30,41,57,9,17,165,63
2003,60,M,I,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2003,60,M,P,97,20,53,19,4,6,8,3,14,10,31,9,5,2,8,19,7,0,13,25,1,3,4,1,1,15,5
2003,60,M,Q,465,55,195,61,22,22,9,5,35,18,125,56,37,9,49,61,19,29,48,73,6,17,28,2,4,62,37
2003,60,M,W,648,75,245,72,22,30,11,9,47,18,142,135,53,5,74,94,26,21,53,101,7,17,38,2,5,98,27
2003,61,F,A,5,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,0,0,0,0,0,0,2,0,0,0,0
2003,61,F,B,20,3,9,0,1,1,0,0,3,0,13,0,0,1,2,1,2,0,6,2,0,0,1,0,0,2,0
2003,61,F,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,61,F,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,61,F,Q,10,1,6,1,0,1,1,0,0,0,3,2,3,1,1,2,1,0,2,3,0,0,1,0,0,2,0
2003,61,F,W,40,9,14,8,2,2,2,0,2,0,16,9,6,1,3,5,1,0,2,7,0,0,0,0,1,5,0
2003,61,M,A,27,4,16,2,2,1,0,0,4,0,13,7,7,0,1,5,1,2,2,11,1,0,4,1,0,4,0
